Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
2004-03-27,21:00:00,2.2,1148.25,231.0,8.76933794439815,930.25,140.0,947.5,107.0,1475.25,1056.25,12.5,48.075000762939,0.694596122292269,21,False,True,False,False,False,False
2004-03-27,22:00:00,1.6,1107.75,125.0,6.787523688906004,847.5,102.0,1022.75,96.0,1420.75,1003.0,11.849999904633,50.824999809265,0.704175163007097,22,False,True,False,False,False,False
2004-03-27,23:00:00,2.1,1230.75,122.0,8.6058859089994,923.75,130.0,906.0,105.0,1483.25,1244.5,10.924999952316,56.14999961853,0.7326481760306406,23,False,True,False,False,False,False
2004-03-28,00:00:00,2.3,1292.5,161.0,8.934099266185445,936.75,121.0,929.75,102.0,1463.75,1200.25,10.875,55.949999809265,0.7276666130776173,0,False,False,True,False,False,False
2004-03-28,01:00:00,2.3,1274.25,101.0,8.313749266595785,912.0,111.0,939.25,97.0,1451.0,1188.0,10.300000190735,58.10000038147,0.727811710387278,1,False,False,True,False,False,False
2004-03-28,02:00:00,1.7,1135.25,95.0,6.335782437222818,827.25,87.0,1012.75,79.0,1394.5,1070.0,9.3000001907349,62.175000190735,0.7294090479235076,2,False,False,True,False,False,False
2004-03-28,04:00:00,1.3,1009.5,96.0,5.116173813476844,769.25,77.0,1109.75,69.0,1396.0,895.25,8.3000000715256,64.875001907349,0.7124307169300036,4,False,False,True,False,False,False
2004-03-28,05:00:00,0.8,869.75,54.0,2.5966872968302512,626.0,39.0,1325.0,52.0,1283.75,755.25,9.6000001430511,58.5,0.6999687486603463,5,False,False,True,False,False,False
2004-03-28,06:00:00,1.1,983.0,63.0,3.602773223770146,688.25,77.0,1250.75,62.0,1342.0,805.5,7.6750000715256,66.35000038147,0.6989901525427645,6,False,False,True,False,False,False
2004-03-28,07:00:00,1.4,995.25,72.0,3.64173967489039,690.5,91.0,1219.0,69.0,1321.25,836.25,7.4250000715256,67.97500038147,0.7042758342585153,7,False,False,True,False,False,False
2004-03-28,08:00:00,1.3,1024.25,91.0,4.682892421913301,747.25,105.0,1136.0,75.0,1382.0,897.25,9.6500000953674,58.599998474121,0.7034715294078068,8,False,False,True,False,False,False
2004-03-28,09:00:00,1.9,1163.0,127.0,7.534155226996669,879.75,133.0,958.5,83.0,1486.25,1073.0,12.5,50.125,0.724214874204227,9,False,False,True,False,False,False
2004-03-28,10:00:00,2.3,1217.75,193.0,8.965933937610119,938.0,128.0,917.75,94.0,1500.5,1088.0,16.825000286102,36.924999237061,0.7018082557636076,10,False,False,True,False,False,False
2004-03-28,11:00:00,2.3,1210.0,188.0,9.468788047958288,957.5,126.0,932.5,96.0,1514.25,1036.0,19.175000190735,31.325000286102,0.6886775268735442,11,False,False,True,False,False,False
2004-03-28,12:00:00,1.8,1113.5,151.0,7.694614864499808,886.5,92.0,1020.25,86.0,1438.0,768.25,21.300000190735,26.400000095367,0.6607430779429146,12,False,False,True,False,False,False
2004-03-28,13:00:00,1.4,994.5,103.0,5.664861806391042,796.0,66.0,1159.25,72.0,1287.0,587.25,21.224999904633,23.14999961853,0.5767748630455667,13,False,False,True,False,False,False
2004-03-28,14:00:00,1.0,926.5,55.0,3.803808114179806,699.75,50.0,1285.0,53.0,1189.25,452.0,18.625,25.025000095367,0.5318540525193962,14,False,False,True,False,False,False
2004-03-28,15:00:00,1.4,1001.5,104.0,4.804320198215755,753.5,70.0,1188.5,65.0,1259.75,469.75,18.049999713898,27.275000095367,0.5594339224287499,15,False,False,True,False,False,False
2004-03-28,16:00:00,1.3,986.75,116.0,4.303271193472167,727.25,73.0,1212.75,70.0,1244.0,501.75,18.199999809265,28.25,0.584836833830443,16,False,False,True,False,False,False
2004-03-28,17:00:00,1.3,993.0,93.0,4.050256979222614,713.5,77.0,1216.5,75.0,1237.75,515.5,17.049999713898,31.375,0.6047552989864466,17,False,False,True,False,False,False
2004-03-28,18:00:00,1.4,1011.5,93.0,4.653947132964057,745.75,86.0,1174.25,86.0,1300.5,554.5,15.625,35.0,0.6169967172353186,18,False,False,True,False,False,False
2004-03-28,19:00:00,1.9,1113.75,155.0,6.237201055298119,822.75,93.0,1067.5,94.0,1357.25,670.75,14.100000143051,40.22500038147,0.6438456899717052,19,False,False,True,False,False,False
2004-03-28,20:00:00,1.8,1093.25,115.0,5.508623133368252,788.5,105.0,1101.75,103.0,1329.0,787.5,13.425000190735,43.199998855591,0.6623204318935353,20,False,False,True,False,False,False
2004-03-28,21:00:00,1.1,968.25,75.0,3.2808838245676193,669.25,67.0,1261.0,81.0,1245.5,538.25,12.325000047684,46.799999237061,0.6685970296466238,21,False,False,True,False,False,False
2004-03-28,22:00:00,1.1,959.75,65.0,3.218875255436456,665.5,63.0,1266.0,80.0,1223.75,544.0,11.875,46.47500038147,0.6449478999799921,22,False,False,True,False,False,False
2004-03-28,23:00:00,1.1,942.0,57.0,2.9322466012758994,647.75,63.0,1299.75,77.0,1204.0,499.5,11.5,46.64999961853,0.631851844976167,23,False,False,True,False,False,False
2004-03-29,00:00:00,0.9,887.75,40.0,2.183593389348636,597.5,46.0,1396.25,58.0,1155.75,417.25,10.625000238419,47.950000762939,0.6135454303931761,0,True,False,False,False,False,False
2004-03-29,01:00:00,0.6,817.75,27.0,1.2575500759428946,523.5,21.0,1587.5,31.0,1071.0,341.25,10.724999904633,45.775000572205,0.5895459442308844,1,True,False,False,False,False,False
2004-03-29,02:00:00,0.5,840.25,23.0,1.1019592524649573,509.0,22.0,1643.0,38.0,1075.75,352.0,10.449999809265,46.64999961853,0.5901335881053779,2,True,False,False,False,False,False
2004-03-29,04:00:00,0.6,863.66666666667,21.0,1.179554362055887,516.33333333333,39.0,1496.3333333333,59.0,1153.0,502.33333333333,11.333333333333,46.86666615804,0.6279623208551685,4,True,False,False,False,False,False
2004-03-29,05:00:00,0.7,898.0,33.0,1.6779019605578074,559.25,55.0,1441.25,70.0,1179.75,648.25,10.125,51.199999809265,0.6340770912900695,5,True,False,False,False,False,False
2004-03-29,06:00:00,0.9,945.5,40.0,2.8535704981423655,642.75,76.0,1309.0,75.0,1231.75,759.5,9.8500001430511,50.700000762939,0.6166750770570743,6,True,False,False,False,False,False
2004-03-29,07:00:00,2.9,1309.25,279.0,14.266927815926682,1125.25,181.0,844.25,103.0,1686.5,1183.0,8.1000000238419,56.75,0.6149907769284461,7,True,False,False,False,False,False
2004-03-29,08:00:00,4.1,1326.25,743.0,19.743714277046415,1289.25,259.0,713.5,134.0,1805.5,1431.25,10.925000190735,44.050000190735,0.5747667500245283,8,True,False,False,False,False,False
2004-03-29,09:00:00,1.5,966.25,147.0,5.4518029314463465,785.75,118.0,1111.25,98.0,1257.75,705.25,11.775000095367,37.599999427795,0.5184235105053019,9,True,False,False,False,False,False
2004-03-29,10:00:00,1.5,975.0,97.0,5.596929682822607,792.75,119.0,1133.25,97.0,1254.0,637.25,13.850000143051,33.150000572205,0.522219546954398,10,True,False,False,False,False,False
2004-03-29,11:00:00,1.5,988.25,118.0,5.807066327844245,802.75,123.0,1105.0,98.0,1292.5,658.25,15.575000286102,30.075000286102,0.528509453270279,11,True,False,False,False,False,False
2004-03-29,12:00:00,1.4,971.0,91.0,5.4569580235554955,786.0,92.0,1129.25,78.0,1271.5,546.0,16.500000238419,29.02499961853,0.5405616898275734,12,True,False,False,False,False,False
2004-03-29,13:00:00,1.6,1009.75,146.0,6.457164646441118,832.75,91.0,1070.0,83.0,1332.25,561.0,17.474999904633,27.875,0.5517006195546249,13,True,False,False,False,False,False
2004-03-29,14:00:00,1.5,983.5,139.0,5.544912138895297,790.25,103.0,1131.0,92.0,1267.5,531.75,17.900000095367,26.800000667572,0.544606056773643,14,True,False,False,False,False,False
2004-03-29,15:00:00,1.4,961.5,155.0,5.247305750259137,775.75,102.0,1131.25,81.0,1247.0,535.25,18.150000095367,26.099999904633,0.5386580627191933,15,True,False,False,False,False,False
2004-03-29,16:00:00,1.5,1012.0,128.0,5.770054202900989,801.0,94.0,1098.25,90.0,1288.75,525.0,17.974999427795,27.050000190735,0.5522473354811813,16,True,False,False,False,False,False
2004-03-29,17:00:00,1.9,1058.0,166.0,7.910799352772567,895.5,98.0,995.75,95.0,1357.5,603.25,16.999999523163,28.925000190735,0.5557954959945705,17,True,False,False,False,False,False
2004-03-29,18:00:00,2.5,1173.0,299.0,10.204454244911034,985.25,126.0,904.5,114.0,1476.75,802.25,16.10000038147,31.275000572205,0.5680436033297681,18,True,False,False,False,False,False
2004-03-29,19:00:00,2.1,1126.5,163.0,8.196874198144533,907.25,108.0,956.5,106.0,1403.5,796.25,14.549999952316,35.449999809265,0.5838761514450106,19,True,False,False,False,False,False
2004-03-29,20:00:00,1.6,1019.5,154.0,5.691082532681572,797.25,95.0,1065.75,99.0,1302.0,688.75,13.225000143051,37.875,0.5732960987674435,20,True,False,False,False,False,False
2004-03-29,21:00:00,1.2,948.75,80.0,3.7993883716478276,699.5,78.0,1220.5,90.0,1177.5,553.0,13.125,34.374999523163,0.5169958921407884,21,True,False,False,False,False,False
2004-03-29,22:00:00,1.1,929.5,58.0,3.977882954308811,709.5,61.0,1278.0,82.0,1136.5,509.25,13.549999952316,28.499999523163,0.4404525393661916,22,True,False,False,False,False,False
2004-03-29,23:00:00,1.0,899.75,55.0,2.8496606572459786,642.5,55.0,1338.75,74.0,1089.25,455.0,12.424999952316,31.875000476837,0.4583174182501161,23,True,False,False,False,False,False
2004-03-30,00:00:00,1.0,898.75,33.0,2.6495095616042814,629.5,57.0,1417.5,76.0,1050.25,425.0,13.125,26.75,0.4023168089194366,0,False,False,False,False,True,False
2004-03-30,01:00:00,0.7,866.25,33.0,1.804617397022203,569.25,41.0,1467.5,66.0,1055.25,435.5,11.649999856949,33.599999904633,0.4595395192830382,1,False,False,False,False,True,False
2004-03-30,02:00:00,0.7,899.75,32.0,1.7249591914596851,563.0,46.0,1402.0,73.0,1129.5,618.0,10.5,42.875,0.5441522453763333,2,False,False,False,False,True,False
2004-03-30,05:00:00,0.7,956.0,26.0,2.2857806756960337,604.75,52.0,1341.25,71.0,1116.75,691.0,12.924999952316,33.924999237061,0.5037261536559368,5,False,False,False,False,True,False
2004-03-30,06:00:00,1.1,1054.0,86.0,5.313401621471466,779.0,111.0,1079.5,98.0,1265.75,1012.75,11.274999856949,40.27499961853,0.537601948523615,6,False,False,False,False,True,False
2004-03-30,07:00:00,2.6,1343.25,294.0,13.378099027683405,1096.25,191.0,838.5,115.0,1586.5,1310.75,11.900000095367,38.425000190735,0.5340979361580392,7,False,False,False,False,True,False
2004-03-30,08:00:00,4.0,1583.5,664.0,23.81445830704887,1398.75,244.0,642.25,130.0,1946.75,1675.0,13.324999809265,35.550001144409,0.541559228531225,8,False,False,False,False,True,False
2004-03-30,09:00:00,4.2,1555.75,695.0,21.488111149528635,1337.25,283.0,673.5,150.0,1852.25,1688.5,16.325000286102,28.799999713898,0.5305244760933587,9,False,False,False,False,True,False
2004-03-30,10:00:00,4.7,1564.75,735.0,20.981985953180125,1323.5,320.0,694.5,159.0,1872.0,1687.75,17.900000095367,28.249999523163,0.5740716589900348,10,False,False,False,False,True,False
2004-03-30,11:00:00,3.9,1428.5,649.0,18.381657068639182,1250.5,249.0,734.25,146.0,1754.25,1548.25,18.25,26.625,0.552903118043697,11,False,False,False,False,True,False
2004-03-30,12:00:00,3.7,1418.5,586.0,18.94778792993442,1266.75,219.0,742.25,138.0,1763.0,1490.25,20.800000190735,22.5,0.5463066881985376,12,False,False,False,False,True,False
2004-03-30,13:00:00,3.4,1373.25,546.0,17.10326171179337,1213.0,200.0,791.0,128.0,1710.5,1353.75,22.449999809265,19.950000286102,0.5351852806629579,13,False,False,False,False,True,False
2004-03-30,14:00:00,2.2,1185.25,245.0,10.373373792087863,991.5,138.0,941.75,97.0,1447.75,1013.5,20.900000095367,21.674999713898,0.5294825140210498,14,False,False,False,False,True,False
2004-03-30,15:00:00,1.9,1122.25,178.0,7.953131497568524,897.25,118.0,991.0,91.0,1371.75,831.25,19.075000286102,26.5,0.5790298140613147,15,False,False,False,False,True,False
2004-03-30,16:00:00,1.6,1084.5,130.0,6.166413663112407,819.5,99.0,1059.75,81.0,1325.0,698.75,18.124999523163,30.550000190735,0.6295234045510375,16,False,False,False,False,True,False
2004-03-30,17:00:00,2.1,1248.5,151.0,9.731187323395478,967.5,112.0,874.0,99.0,1526.5,925.5,17.275000095367,34.72500038147,0.6787764243010617,17,False,False,False,False,True,False
2004-03-30,18:00:00,2.2,1236.25,272.0,9.593046413094703,962.25,117.0,853.25,101.0,1531.5,928.0,15.849999666214,40.425000190735,0.7227924514151022,18,False,False,False,False,True,False
2004-03-30,19:00:00,2.7,1334.0,301.0,11.924863429687202,1047.0,129.0,814.75,106.0,1638.0,1038.0,15.924999952316,41.97500038147,0.754052803017719,19,False,False,False,False,True,False
2004-03-30,20:00:00,2.4,1263.5,237.0,8.706316634357416,927.75,132.0,884.25,102.0,1534.0,1034.5,15.875,43.5,0.7789963988414559,20,False,False,False,False,True,False
2004-03-30,21:00:00,1.3,1072.75,95.0,4.653947132964057,745.75,73.0,1071.5,84.0,1359.75,788.75,15.025000095367,46.14999961853,0.7833264781348421,21,False,False,False,False,True,False
2004-03-30,22:00:00,1.2,1052.5,68.0,3.830372555883701,701.25,68.0,1147.0,81.0,1323.25,692.25,15.050000190735,44.550000190735,0.7573651897974522,22,False,False,False,False,True,False
2004-03-30,23:00:00,1.5,1097.75,101.0,4.678062894272762,747.0,80.0,1094.0,91.0,1360.0,763.75,14.850000143051,43.500000953674,0.7302160576861134,23,False,False,False,False,True,False
2004-03-31,00:00:00,1.3,1028.75,81.0,3.8481259529430054,702.25,68.0,1180.0,82.0,1286.5,639.25,14.775000095367,41.0,0.6849883418385199,0,False,False,False,False,False,True
2004-03-31,01:00:00,1.0,972.5,50.0,2.676090587829464,631.25,44.0,1287.25,64.0,1239.75,540.75,14.750000238419,40.849999427795,0.6814022247302514,1,False,False,False,False,False,True
2004-03-31,02:00:00,0.9,972.0,66.0,2.787414370831833,638.5,47.0,1222.0,70.0,1256.25,677.75,14.825000047684,40.77499961853,0.6833899677975457,2,False,False,False,False,False,True
2004-03-31,04:00:00,0.5,850.5,18.0,0.7901587664876446,477.0,15.0,1699.0,26.0,1064.25,343.0,14.525000095367,36.050000190735,0.592817291859612,4,False,False,False,False,False,True
2004-03-31,05:00:00,0.6,909.0,31.0,1.504175249891816,545.0,44.0,1472.75,58.0,1130.5,436.0,14.575000286102,36.049999237061,0.5947008519437857,5,False,False,False,False,False,True
2004-03-31,06:00:00,1.0,1037.5,57.0,3.5210984059647115,683.5,85.0,1219.75,93.0,1279.0,687.5,14.424999952316,38.5,0.6290996907149704,6,False,False,False,False,False,True
2004-03-31,07:00:00,3.1,1635.5,342.0,15.621359219570662,1168.0,207.0,720.5,110.0,1926.25,1437.75,13.775000095367,58.224999427795,0.9128551665206911,7,False,False,False,False,False,True
2004-03-31,08:00:00,4.1,1580.25,644.0,19.9493542369401,1295.0,230.0,639.25,115.0,1956.5,1488.75,13.224999904633,61.14999961853,0.9255988299860037,8,False,False,False,False,False,True
2004-03-31,09:00:00,2.2,1261.75,216.0,8.599625488406302,923.5,181.0,872.25,125.0,1575.5,1092.75,10.400000095367,74.424999237061,0.9384247168190674,9,False,False,False,False,False,True
2004-03-31,10:00:00,1.7,1196.5,117.0,6.540487668220774,836.5,144.0,956.75,118.0,1498.0,964.5,11.450000047684,70.97500038147,0.9582114790077059,10,False,False,False,False,False,True
2004-03-31,11:00:00,1.9,1276.75,156.0,7.682679548673003,886.0,140.0,901.5,109.0,1578.5,1003.75,12.200000047684,70.02499961853,0.9923662650839767,11,False,False,False,False,False,True
2004-03-31,12:00:00,2.9,1429.5,332.0,11.30587461136357,1025.25,204.0,779.0,123.0,1771.5,1165.75,12.275000095367,73.324998855591,1.0441698361334117,12,False,False,False,False,False,True
2004-03-31,13:00:00,2.2,1242.25,232.0,9.125830725364114,944.25,149.0,846.0,114.0,1638.25,990.75,11.25,78.124998092651,1.0411431251352763,13,False,False,False,False,False,True
2004-03-31,14:00:00,2.6,1348.5,295.0,11.235629201385404,1022.75,171.0,804.0,114.0,1748.0,1053.5,13.625,69.200000762939,1.074585128800994,14,False,False,False,False,False,True
2004-03-31,15:00:00,3.1,1389.75,386.0,13.484076653735869,1099.75,195.0,755.0,119.0,1798.75,1191.5,14.875000238419,59.324999809265,0.9974410039602601,15,False,False,False,False,False,True
2004-03-31,16:00:00,2.3,1223.5,278.0,10.050093703546924,979.5,152.0,850.25,111.0,1637.0,1054.5,15.675000190735,50.875,0.8996766723707865,16,False,False,False,False,False,True
2004-03-31,17:00:00,2.4,1252.5,263.0,11.319946086587374,1025.75,128.0,809.5,103.0,1681.0,1047.5,15.200000047684,52.949999809265,0.9087412043656885,17,False,False,False,False,False,True
2004-03-31,18:00:00,2.8,1312.0,322.0,11.752703849058946,1041.0,121.0,820.5,103.0,1711.5,1072.5,15.5,50.77499961853,0.8880646969354563,18,False,False,False,False,False,True
2004-03-31,19:00:00,2.7,1254.3333333333,226.0,11.524820242423965,1033.0,142.0,818.66666666667,107.0,1669.0,1068.3333333333,14.300000190735,52.93333307902,0.8581026323307125,19,False,False,False,False,False,True
2004-03-31,20:00:00,2.3,1198.0,221.0,9.345221010408595,952.75,131.0,881.5,105.0,1588.25,1018.5,13.174999713898,55.974999427795,0.8445584259611326,20,False,False,False,False,False,True
2004-03-31,21:00:00,1.5,1060.25,109.0,5.467274438558492,786.5,81.0,1044.0,91.0,1418.0,833.0,12.649999856949,57.0,0.8315308836353055,21,False,False,False,False,False,True
2004-03-31,22:00:00,1.4,1050.0,105.0,5.101134317941586,768.5,60.0,1078.25,79.0,1408.75,758.5,12.275000095367,57.750000953674,0.8223772243251011,22,False,False,False,False,False,True
2004-03-31,23:00:00,1.2,1029.25,84.0,4.804320198215755,753.5,57.0,1097.5,79.0,1395.25,749.0,11.974999904633,58.449999809265,0.8163871397638851,23,False,False,False,False,False,True
2004-04-01,00:00:00,1.6,1143.0,106.0,6.29188712636252,825.25,96.0,985.5,86.0,1477.25,978.25,11.950000047684,61.624999046326,0.8593442034755616,0,False,False,False,True,False,False
2004-04-01,01:00:00,1.2,1043.75,100.0,5.121191172765745,769.5,85.0,1031.25,70.0,1424.75,944.25,11.499999761581,63.875,0.865156190872878,1,False,False,False,True,False,False
2004-04-01,02:00:00,1.1,1034.0,71.0,4.086652431771937,715.5,50.0,1085.0,55.0,1405.0,891.25,10.674999952316,67.224998474121,0.8629879858643917,2,False,False,False,True,False,False
2004-04-01,04:00:00,0.7,909.25,44.0,2.433637604423108,615.0,57.0,1237.0,49.0,1321.5,789.5,10.225000143051,66.574999809265,0.8298975601272053,4,False,False,False,True,False,False
2004-04-01,05:00:00,0.9,996.0,45.0,2.9401643453635233,648.25,64.0,1175.5,50.0,1339.75,852.0,10.950000047684,63.699998855591,0.8325141696783469,5,False,False,False,True,False,False
2004-04-01,06:00:00,1.7,1153.5,134.0,7.445634592498937,876.0,153.0,1001.5,67.0,1560.5,987.25,9.625,68.775001525879,0.8242643582344042,6,False,False,False,True,False,False
2004-04-01,07:00:00,4.2,1510.25,505.0,19.788341330849207,1290.5,342.0,675.25,94.0,1949.0,1434.5,9.5,69.60000038147,0.8273289711599782,7,False,False,False,True,False,False
2004-04-01,08:00:00,6.2,1721.5,1042.0,31.918570747839304,1595.25,378.0,538.75,119.0,2438.5,1797.75,11.875,60.925001144409,0.8454750128422129,8,False,False,False,True,False,False
2004-04-01,09:00:00,4.6,1511.5,737.0,20.97283131106031,1323.25,304.0,631.0,139.0,2001.0,1676.5,16.225000143051,48.575000762939,0.8892074859917042,9,False,False,False,True,False,False
2004-04-01,10:00:00,2.8,1258.25,375.0,11.716971682644164,1039.75,192.0,799.5,113.0,1700.75,1281.75,19.150000095367,39.599999427795,0.8692660766529969,10,False,False,False,True,False,False
2004-04-01,11:00:00,1.6,1093.75,124.0,6.832858302767715,849.5,130.0,970.25,88.0,1488.75,871.25,19.724999904633,38.449998855591,0.874323849183893,11,False,False,False,True,False,False
2004-04-01,12:00:00,1.7,1128.75,137.0,7.427984010652609,875.25,106.0,974.0,73.0,1523.75,759.25,20.60000038147,36.674999237061,0.8797143487757445,12,False,False,False,True,False,False
2004-04-01,13:00:00,1.7,1124.5,179.0,8.599625488406302,923.5,102.0,936.5,73.0,1541.5,789.5,21.849999427795,33.900001525879,0.8771400609158182,13,False,False,False,True,False,False
2004-04-01,17:00:00,3.3,1308.0,388.0,16.426573279185213,1192.6666666667,163.0,793.33333333333,106.0,1193.0,1187.3333333333,23.599999745687,27.533332824707,0.7912595105626807,17,False,False,False,True,False,False
2004-04-01,18:00:00,4.2,1528.5,589.0,21.248211015776175,1330.75,211.0,700.25,132.0,2028.25,1398.75,22.849999904633,32.074999809265,0.8813611484449144,18,False,False,False,True,False,False
2004-04-01,19:00:00,5.5,1592.25,840.0,25.00579678945213,1429.25,267.0,623.75,164.0,2089.0,1644.0,20.750000476837,36.674999237061,0.8877776025766839,19,False,False,False,True,False,False
2004-04-01,20:00:00,4.9,1535.75,655.0,20.20993301920428,1302.25,269.0,666.0,161.0,1921.75,1598.75,18.25,40.900000572205,0.8493422664548784,20,False,False,False,True,False,False
2004-04-01,21:00:00,2.5,1192.25,254.0,10.79738414281125,1007.0,154.0,827.0,124.0,1604.0,1223.25,16.775000095367,44.02499961853,0.834143825684035,21,False,False,False,True,False,False
2004-04-01,22:00:00,2.0,1186.0,188.0,9.943304590471374,975.5,127.0,844.0,113.0,1570.25,1200.0,15.825000047684,48.0,0.8568841329653735,22,False,False,False,True,False,False
2004-04-01,23:00:00,2.0,1202.75,120.0,8.518416854434964,920.25,122.0,897.75,103.0,1528.5,1117.75,14.899999856949,52.000000953674,0.8756691527781013,23,False,False,False,True,False,False
2004-04-02,00:00:00,2.0,1139.0,157.0,7.98342769496114,898.5,126.0,921.25,104.0,1514.25,1066.5,14.075000047684,54.449999809265,0.870146830575278,0,False,False,False,False,False,False
2004-04-02,01:00:00,1.3,1072.25,88.0,5.633465103186379,794.5,84.0,985.5,93.0,1441.75,1048.0,13.25,58.849999427795,0.8922118510101595,1,False,False,False,False,False,False
2004-04-02,02:00:00,1.0,954.25,68.0,3.2436181473100727,667.0,58.0,1179.5,60.0,1350.25,717.5,13.25,60.875000953674,0.9229124521532339,2,False,False,False,False,False,False
2004-04-02,05:00:00,0.7,968.0,51.0,2.630592414772159,628.25,56.0,1196.5,66.0,1371.5,736.75,11.275000095367,72.949998855591,0.9737569834389203,5,False,False,False,False,False,False
2004-04-02,06:00:00,1.1,1066.5,93.0,4.298612683193852,727.0,91.0,1054.75,82.0,1447.5,903.25,11.424999952316,71.75,0.9671055114540951,6,False,False,False,False,False,False
2004-04-02,07:00:00,2.6,1385.75,284.0,12.987594194106657,1083.25,159.0,797.5,109.0,1832.5,1159.0,11.924999952316,73.650001525879,1.0253719725163488,7,False,False,False,False,False,False
2004-04-02,08:00:00,3.9,1473.5,486.0,20.345280485597808,1306.0,190.0,633.5,114.0,2059.75,1365.25,12.625,70.175001144409,1.0220869736325955,8,False,False,False,False,False,False
2004-04-02,09:00:00,5.0,1569.0,798.0,20.717193269684454,1316.25,249.0,634.0,139.0,2054.0,1509.5,13.625,65.274997711182,1.01363498626609,9,False,False,False,False,False,False
2004-04-02,10:00:00,3.3,1374.5,524.0,15.896882599847913,1176.5,196.0,705.75,127.0,1897.75,1385.75,16.949999809265,52.27499961853,1.0013385620112398,10,False,False,False,False,False,False
2004-04-02,11:00:00,2.9,1327.5,468.0,14.189345912451454,1122.75,180.0,738.25,127.0,1821.0,1368.0,19.449999809265,44.074999809265,0.9854840777057463,11,False,False,False,False,False,False
2004-04-02,12:00:00,3.1,1340.75,454.0,15.888749669624614,1176.25,167.0,747.75,135.0,1824.5,1346.5,22.900000095367,33.825000286102,0.9322369653333065,12,False,False,False,False,False,False
2004-04-02,13:00:00,3.0,1296.5,461.0,16.092604901165874,1182.5,159.0,764.5,130.0,1773.0,1241.5,23.624999523163,31.275000095367,0.90012924887395,13,False,False,False,False,False,False
2004-04-02,14:00:00,2.7,1303.0,391.0,14.681118210237681,1138.5,152.0,790.25,126.0,1760.75,1138.0,24.72500038147,30.499999523163,0.9370989211895211,14,False,False,False,False,False,False
2004-04-02,15:00:00,2.7,1281.0,337.0,13.973076899581681,1115.75,149.0,808.75,121.0,1702.5,1079.5,26.125000476837,27.27499961853,0.9100515480473719,15,False,False,False,False,False,False
2004-04-02,16:00:00,2.6,1247.75,297.0,13.567594761904079,1102.5,143.0,871.5,122.0,1632.25,1002.0,27.574999809265,22.824999809265,0.8288101112400023,16,False,False,False,False,False,False
2004-04-02,17:00:00,3.7,1382.0,588.0,19.69913018617026,1288.0,185.0,777.75,138.0,1799.0,1212.25,26.875,22.349999904633,0.7791626660382895,17,False,False,False,False,False,False
2004-04-02,18:00:00,4.5,1491.25,721.0,23.29507783426013,1385.25,223.0,685.0,165.0,1915.25,1486.25,24.275000095367,30.124999523163,0.9012158825040008,18,False,False,False,False,False,False
2004-04-02,19:00:00,4.7,1619.75,710.0,24.143977510134107,1407.25,215.0,641.0,154.0,2051.75,1567.25,21.224999904633,40.050000190735,0.997832991603864,19,False,False,False,False,False,False
2004-04-02,20:00:00,5.5,1693.0,787.0,25.39185365635481,1439.0,271.0,617.75,168.0,2083.25,1722.5,19.425000190735,42.474999427795,0.9482539617221298,20,False,False,False,False,False,False
2004-04-02,21:00:00,3.0,1373.5,415.0,14.142883364271057,1121.25,180.0,770.75,146.0,1685.25,1399.25,18.499999523163,43.02499961853,0.907379859945666,21,False,False,False,False,False,False
2004-04-02,22:00:00,1.9,1287.25,245.0,10.123793161712667,982.25,115.0,841.25,124.0,1582.0,1290.5,17.77499961853,46.950000762939,0.9467088086263501,22,False,False,False,False,False,False
2004-04-02,23:00:00,2.3,1408.25,294.0,12.076377763385809,1052.25,149.0,761.0,124.0,1683.5,1442.5,16.799999713898,53.224999427795,1.0100328275036838,23,False,False,False,False,False,False
2004-04-03,00:00:00,1.6,1254.25,139.0,9.029748042099776,940.5,98.0,828.0,106.0,1566.25,1269.5,17.075000286102,51.75,0.9990409443791354,0,False,True,False,False,False,False
2004-04-03,01:00:00,1.3,1140.75,98.0,6.31930644980548,826.5,73.0,935.5,88.0,1488.25,1109.75,16.249999761581,54.174999237061,0.9932762128755723,1,False,True,False,False,False,False
2004-04-03,02:00:00,1.2,1140.75,88.0,5.277767706408433,777.25,69.0,986.0,83.0,1455.25,1059.75,15.050000190735,58.150000572205,0.9885698323576909,2,False,True,False,False,False,False
2004-04-03,04:00:00,0.8,986.25,57.0,2.9878617985251053,651.25,60.0,1144.5,74.0,1380.25,891.0,14.450000047684,57.975001335144,0.9488310828175042,4,False,True,False,False,False,False
2004-04-03,05:00:00,0.8,1005.0,57.0,3.347581466611277,673.25,56.0,1103.0,64.0,1387.25,904.5,13.725000143051,61.625,0.9630834431490053,5,False,True,False,False,False,False
2004-04-03,06:00:00,0.9,1040.75,60.0,3.5082754249705093,682.75,73.0,1112.25,69.0,1397.5,898.75,13.874999761581,59.625,0.9407844330219806,6,False,True,False,False,False,False
2004-04-03,07:00:00,2.0,1271.75,200.0,9.501420645894049,958.75,159.0,845.5,91.0,1659.75,1136.25,13.325000047684,61.699999809265,0.9399213426499731,7,False,True,False,False,False,False
